channel_title,videoId,title,view_count,comment_count
Khan Academy,UZ3oEn5Q7U4,Fall of the Roman Empire | World History | Khan Academy,143861,83
Khan Academy,0BdZZCwDE-I,Worked example: recognizing function from Taylor series | Series | AP Calculus BC | Khan Academy,20661,7
Khan Academy,sF3Lh4XT4hg,Emperors of Pax Romana | World History | Khan Academy,83845,67
Khan Academy,Y33LnxG2L80,Augustus becomes first Emperor of Roman Empire | World History | Khan Academy,72911,40
Khan Academy,zc_p7Mw1A7U,Ides of March spark a civil war | World History | Khan Academy,39855,11
Khan Academy,7DUY9OxFc0E,"Caesar, Cleopatra and the Ides of March | World History | Khan Academy",53062,28
Khan Academy,PG3vxLHo1Ws,Rise of Julius Caesar | World History | Khan Academy,78664,24
Khan Academy,XHVty6_XTJY,Punic Wars between Rome and Carthage | World History | Khan Academy,60871,58
Khan Academy,vmay1kIOjdM,Background of the Carthaginians | World History | Khan Academy,50579,38
Khan Academy,9IXn3xHhkgg,Roman social and political structures | World History | Khan Academy,108508,53
Khan Academy,AQf3gKTCffs,Photoperiodism  | Plant Biology | Khan Academy,102697,23
Khan Academy,TeIgljoLIxA,Interval of convergence for derivative and integral | Series | AP Calculus BC | Khan Academy,33470,14
Khan Academy,IeHlXGpfaeA,Worked example: estimating e_ using Lagrange error bound | AP Calculus BC | Khan Academy,58147,10
Khan Academy,2KWifFPOy5s,Worked example: estimating sin(0.4) using Lagrange error bound | AP Calculus BC | Khan Academy,84707,27
Khan Academy,0dWF35WPKfM,Worked example: limit comparison test | Series | AP Calculus BC | Khan Academy,54133,6
Khan Academy,ixFgd1lFe9g,Finding function from power series by integrating | Series | AP Calculus BC | Khan Academy,17781,7
Khan Academy,EXIUYib9d8M,Function as a geometric series | Series | AP Calculus BC | Khan Academy,29979,4
Khan Academy,uhfURKmAxWw,Support Khan Academy and double your impact,9184,54
Khan Academy,3ihRfwICTOU,Trick involving Maclaurin expansion of cosx,5620,14
Khan Academy,eo9dra_yIbc,Worked example: coefficient in Taylor polynomial | Series | AP Calculus BC | Khan Academy,67688,2
Khan Academy,RRYh4cqv6ZQ,Worked example: coefficient in Maclaurin polynomial | Series | AP Calculus BC | Khan Academy,62792,6
Khan Academy,tWNxdsWoAd4,Worked example: Maclaurin polynomial | Series | AP Calculus BC | Khan Academy,95979,8
Khan Academy,oXUJXsoCtDs,Worked example: interval of convergence | Series | AP Calculus BC | Khan Academy,146775,13
Khan Academy,904esvqoJns,Differentiating power series | Series | AP Calculus BC | Khan Academy,65582,14
Khan Academy,dEHZV7q5VV0,Integrating power series | Series | AP Calculus BC | Khan Academy,75018,23
Khan Academy,DPxf4-ta4PM,Worked example: alternating series | Series | AP Calculus BC | Khan Academy,37454,0
Khan Academy,4WChwIGKdaA,Proof of p-series convergence criteria | Series | AP Calculus BC | Khan Academy,42871,10
Khan Academy,vspcKkcLuuA,Worked example: p-series | Series | AP Calculus BC | Khan Academy,64291,6
Khan Academy,qmWJ3nLII1M,Partial sums: term value from partial sum | Series | AP Calculus BC | Khan Academy,46335,2
Khan Academy,Ppuj5gw78Vc,Partial sums: formula for nth term from partial sum | Series | AP Calculus BC | Khan Academy,100120,9
Khan Academy,Rl-1snoSWpo,Overview of the Roman Empire | World History | Khan Academy,125684,45
Khan Academy,F2tqV9u9vzY,Zoroastrianism | World History | Khan Academy,201416,474
Khan Academy,EqEEndY0sT8,Cyrus the Great establishes the Achaemenid Empire | World History | Khan Academy,116211,96
Khan Academy,su_LWo7wpYU,Share your career story with Khan Academy for our new series,98817,82
Khan Academy,uLN8VIcvClo,Overview of ancient Persia | World History | Khan Academy,126722,54
Khan Academy,I114S4KiOn8,Overview of ancient Greece | World History | Khan Academy,194011,94
Khan Academy,m-G3K2GPmEQ,Meaning of Lagrange multiplier,163896,76
Khan Academy,AgYVtucDPt8,Diadochi and the Hellenistic Period | World History | Khan Academy,52162,30
Khan Academy,hQ4UNu1P2kw,The Lagrangian,294967,134
Khan Academy,Z_VpwQ-yTa4,Jamestown - Bacon's Rebellion,119225,95
Khan Academy,DWyfS9kzalQ,Alexander the Great conquers Persia | World History | Khan Academy,193746,219
Khan Academy,Sa5eqaYwQ2Q,Alexander the Great takes power | World History | Khan Academy,76047,42
Khan Academy,yCUs43CYMoI,Philip of Macedon unifies Greece | World History | Khan Academy,69193,107
Khan Academy,CNN2d7uG6IY,The Peloponnesian War | World History | Khan Academy,185510,92
Khan Academy,B736-QoSLh8,Prelude to the Peloponnesian War | World History | Khan Academy,69929,32
Khan Academy,ybcmd6yLH3c,Second Persian Invasion,58383,29
Khan Academy,pwwNxWXf1eU,Beginning of the Greco Persian Wars | World History | Khan Academy,94037,41
Khan Academy,CAXQvTKP8sg,Marginal distribution and conditional distribution | AP Statistics | Khan Academy,282290,36
Khan Academy,5gCx5YCmXbI,"Lagrange multiplier example, part 2",100176,33
Khan Academy,BSKtQcLQLWU,"Lagrange multiplier example, part 1",207373,32
Khan Academy,aep6lwPqm6I,Finishing the intro lagrange multiplier example,160320,53
Khan Academy,yuqB-d5MjZA,"Lagrange multipliers, using tangency to solve constrained optimization",410274,164
Khan Academy,vwUV2IDLP8Q,Constrained optimization introduction,248914,75
Khan Academy,UEFBGewP2ik,Matched pairs experiment design | Study design | AP Statistics | Khan Academy,53123,20
Khan Academy,DaBq0naj0YY,Introduction to experiment design | Study design | AP Statistics | Khan Academy,244875,24
Khan Academy,FRlTh5HQORA,Judging outliers in a dataset | Summarizing quantitative data | AP Statistics | Khan Academy,107814,61
Khan Academy,acfjqWTwee0,Techniques for generating a simple random sample | Study design | AP Statistics | Khan Academy,119849,21
Khan Academy,r1R00l8Z5lg,Examples of bias in surveys | Study design | AP Statistics | Khan Academy,111422,23
Khan Academy,D9f7dCMxu2Y,Example of under coverage introducing bias | Study design | AP Statistics | Khan Academy,23856,2
Khan Academy,SaP1O0i1bdc,Types of statistical studies | Study design | AP Statistics | Khan Academy,88098,11
Khan Academy,PdXDLNNXPik,Techniques for random sampling and avoiding bias | Study design | AP Statistics | Khan Academy,207048,42
Khan Academy,tHFyaoIrV14,Worked example identifying observational study | Study design | AP Statistics | Khan Academy,28843,4
Khan Academy,28lzQ_OhBHY,Worked example identifying experiment | Study design | AP Statistics | Khan Academy,15279,0
Khan Academy,QSHMOWQUZ54,Worked example identifying sample study,5937,2
Khan Academy,VPM84_yfx5Q,Identifying a sample and population | Study design | AP Statistics | Khan Academy,108107,11
Khan Academy,Ih26fli0vAU,Ancient history and the Old Testament  | World History | Khan Academy,116337,103
Khan Academy,MVm3PKsXl78,Dataset individuals and categorical variables,92071,2
Khan Academy,bzL6w6sTwTM,Rome becomes dominant | World History | Khan Academy,16814,7
Khan Academy,FV5on4e9LeQ,Ancient Greeks and Persians | World History | Khan Academy,28274,8
Khan Academy,GdlYMKScDj4,Survey from Neo Babylonians to Persians | World History | Khan Academy,23590,7
Khan Academy,O8pAsJBvfcA,Expansion of presidential power | American civics | US government and civics | Khan Academy,15503,13
Khan Academy,78_l5SSmbRM,The President as Commander-in-Chief | American civics | US government and civics | Khan Academy,9711,4
Khan Academy,wz2QnEl699I,Presidential precedents of George Washington | US government and civics | Khan Academy,13780,1
Khan Academy,xMrQuCZBijg,Constitutional powers of the president | American civics | US government and civics | Khan Academy,18159,6
Khan Academy,Advpf1WgMiQ,Jamestown - life and labor in the Chesapeake,65889,20
Khan Academy,jZnJLEyJtBU,Jamestown - the impact of tobacco,68480,28
Khan Academy,MjXOYLefass,Jamestown - John Smith and Pocahontas,140582,65
Khan Academy,g1lC2OIMipA,Early English settlements - Jamestown,100276,51
Khan Academy,D9Y8Doh5a9c,The Lost Colony of Roanoke - settlement and disappearance,74329,28
Khan Academy,ghLhtqtp3ZQ,The Lost Colony of Roanoke - background and first attempts,71992,42
Khan Academy,p-n_YOtUnqU,Sal teaches Grover about the electoral college | US government and civics | Khan Academy,148707,0
Khan Academy,9uvckgMLjTM,Overview of Ancient Mesopotamia,37357,41
Khan Academy,NPXTkj75-AM,Solving system with elimination | Algebra | Khan Academy,249095,32
Khan Academy,5vP19zUIo4Q,Khan Academy India Talent Search 2016,34851,88
Khan Academy,P3jCdsWJa38,Choosing kinematic equations | One-dimensional motion | AP Physics 1 | Khan Academy,306311,101
Khan Academy,QA81QUt5Xjs,Sal Khan and Francis Ford Coppola fireside chat,17799,31
Khan Academy,f0_8Umbbr2w,Animal communication,9114,17
Khan Academy,gwf5Xy5p_DI,Ethology and animal behavior,35636,26
Khan Academy,koAFBScR41A,Worked example: Identifying isotopes and ions | Chemistry | Khan Acaddemy,194886,31
Khan Academy,EPvd-3712U8,Calculating atomic weight | Chemistry | Khan Academy,333682,52
Khan Academy,AxaWXWd2pw4,Eutrophication and dead zones | Ecology | Khan Academy,72824,14
Khan Academy,tm2LG5ScT1g,Phosphorous cycle | Ecology | Khan Academy,85922,18
Khan Academy,DsCMYyQ0NWU,Nitrogen cycle  | Ecology | Khan Academy,299649,74
Khan Academy,_dYkByQ9Kmg,Carbon cycle  | Ecology | Khan Academy,231494,61
Khan Academy,wT2cfxFnx_U,Motivations for English colonization,98147,31
Khan Academy,DZxG2miqgZI,England in the Age of Exploration,79499,27
Khan Academy,yOP0R4GaoeY,"Khan Academy’s 100&Change proposal: World-class diplomas for anyone, anywhere",326338,359
Khan Academy,MRxomlM091w,Sal discusses the Breakthrough Junior Challenge,46870,87
Khan Academy,egCzfiaUYPA,The Seven Years' War part 2,98566,37
Khan Academy,UAhbwYBAoe0,The Seven Years' War part 1,167441,86
Khan Academy,2A_LKrLlhxE,Phototropism  | Plant Biology | Khan Academy,115384,52
Khan Academy,mSzaJXR6MhA,Jacksonian Democracy part 4,45909,32
Khan Academy,GnOf2f68Sao,Jacksonian Democracy part 3,37898,12
Khan Academy,m_Z3dWw7mVw,Jacksonian Democracy part 2,48239,15
Khan Academy,o0K8bb9uJQ4,Jacksonian Democracy part 1,74965,46
Khan Academy,LHwqEqOtrBg,The Second Great Awakening - part 3,45471,16
Khan Academy,n_ZyBwiV-Vs,The Second Great Awakening - part 2,50403,22
Khan Academy,wnaLjLOAwkc,The Second Great Awakening - part 1,100515,51
Khan Academy,Qyi_J9jANlU,The Market Revolution -  part 3,40778,15
Khan Academy,LRmEmbP-UOU,The Market Revolution -  part 2,40846,39
Khan Academy,KwIQy8xBOsk,The Market Revolution - part 1,60377,42
Khan Academy,ccWUDlKC3dE,Biogeochemical cycles  | Ecology | Khan Academy,94832,33
Khan Academy,jFjI6y46QRk,The water cycle  | Ecology | Khan Academy,494480,381
Khan Academy,smLN8WKJjas,Impedance of simple networks,48421,19
Khan Academy,779k4-oFjuc,KVL in the frequency domain,28176,9
Khan Academy,TitrRpMUt0I,Flow of energy and matter through ecosystem  | Ecology | Khan Academy,263609,264
Khan Academy,A495e31cDdE,Ecosystems and biomes  | Ecology | Khan Academy,326878,105
Khan Academy,23BJ6_iigUA,Khan Academy Welcomes Duck Duck Moose,19862,32
Khan Academy,2yqjMiFUMlA,ELI the ICE man,33686,16
Khan Academy,2l2FgUrln1A,Parallel structure | Syntax | Khan Academy,312609,132
Khan Academy,CsrM_RpqXek,Complex sentences | Syntax | Khan Academy,570662,280
Khan Academy,Hnmm57B0JgQ,Compound-complex sentences | Syntax | Khan Academy,363289,139
Khan Academy,SjunMcrXgE0,Dangling modifiers | Syntax | Khan Academy,242910,92
Khan Academy,kZkfZwTCed8,Exclamations | Syntax | Khan Academy,88064,13
Khan Academy,sAo6LbCUAQo,Dependent and independent clauses | Syntax | Khan Academy,454808,364
Khan Academy,49EsnvxVQec,Phrases and clauses | Syntax | Khan Academy,462648,202
Khan Academy,Fh45mhVsZrU,Run-ons and comma splices | Syntax | Khan Academy,399006,111
Khan Academy,fm7QEiEk83o,Relative clauses | Syntax | Khan Academy,166899,94
Khan Academy,j9kIACViG60,Pronoun-antecedent agreement | Syntax | Khan Academy,283944,81
Khan Academy,xpoZBnXHg3E,Recognizing fragments | Syntax | Khan Academy,325975,182
Khan Academy,3DGKY3eM9PY,Simple and compound sentences | Syntax | Khan Academy,535076,359
Khan Academy,4fMipjAnlRk,Subject-verb agreement | Syntax | Khan Academy,381686,245
Khan Academy,OSE3OiRGlgE,"Subject, direct object, and indirect object | Syntax | Khan Academy",461562,378
Khan Academy,ld8r6NGXRts,Three types of sentence | Syntax | Khan Academy,151678,35
Khan Academy,qXykcBGNvbk,Subjects and predicates | Syntax | Khan Academy,401823,142
Khan Academy,TeiuG81mbII,What is a sentence? | Syntax | Khan Academy,303017,117
Khan Academy,Woh4gwIFpic,The Monroe Doctrine,168788,102
Khan Academy,ONsI-yIbsBg,Ordering fractions | Math | 4th grade | Khan Academy,303103,6
Khan Academy,CIQmq1wOjnc,Complex rotation,44847,21
Khan Academy,IMZ2D8Nz6sA,Diode graphical solution,46622,14
Khan Academy,d7xbyNSxxrI,Ecological succession  | Ecology | Khan Academy,68066,33
Khan Academy,Hixy7TX-Nwo,Rounding whole numbers: missing digit | Math | 4th grade | Khan Academy,71829,25
Khan Academy,35HD5UTScN0,Adding whole numbers by their place values | Math | 4th grade | Khan Academy,176932,0
Khan Academy,i7lqWXKuhhQ,Regrouping whole number place values | Math | 4th grade | Khan Academy,162176,7
Khan Academy,ccS5Fy5yLjk,Canceling zeros when dividing | Math | 4th grade | Khan Academy,117827,3
Khan Academy,UzXoxglkr98,Quotients that are multiples of 10 | Math | 4th grade | Khan Academy,156996,22
Khan Academy,nrOA1U5jH6Q,Comparing multi-digit numbers | Math | 4th grade | Khan Academy,170242,157
Khan Academy,uHHnwafYivk,Multiplying 10s | Math | 4th grade | Khan Academy,389064,228
Khan Academy,tHQOAvbyRL0,"Multiplying 1-digit numbers by multiples of 10, 100, and 1000 | Math | 4th grade | Khan Academy",315508,0
Khan Academy,SG4gX-VGzog,"Multiplying 1-digit numbers by 10, 100, and 1000 | Math | 4th grade | Khan Academy",323323,101
Khan Academy,Ehd3cgRBvl0,Place value when multiplying and dividing by 10 | Math | 4th grade | Khan Academy,227722,52
Khan Academy,bVi7_6tqiQo,Dividing whole numbers by 10 | Math | 4th grade | Khan Academy,92933,78
Khan Academy,TXaWqy52dZY,Multiplying whole numbers by 10  | Math | 4th grade | Khan Academy,85078,22
Khan Academy,zVhQY173Yyo,Place value blocks | Math | 4th grade | Khan Academy,230977,4
Khan Academy,59s_CQjTD6w,Identifying symmetrical figures  | Math | 4th grade | Khan Academy,172106,147
Khan Academy,xO4n3LfmVag,Classifying shapes by lines and angles   | Math | 4th grade | Khan Academy,79641,26
Khan Academy,_jRXtJz3CYc,Angles in circles word problem  | Math | 4th grade | Khan Academy,59359,3
Khan Academy,Ttji2_wBSEo,Measuring angles with a circular protractor | Math | 4th grade | Khan Academy,84425,16
Khan Academy,uMj46crbLaw,Decomposing angles | Math | 4th grade | Khan Academy,41729,27
Khan Academy,7lcCdMr0Cek,The Atlantic slave trade,50389,46
Khan Academy,aEy6xua3gl8,The encomienda system,78460,61
Khan Academy,_uCmDXKsWUM,Christopher Columbus part 2,16465,13
Khan Academy,0EwwoDVJVPQ,Common denominators: 3/5 and 7/2  | Math | 4th grade | Khan Academy,226994,21
Khan Academy,hp-HJvqNAfA,Common denominators: 1/2 and 1/3  | Math | 4th grade | Khan Academy,58091,22
Khan Academy,jPofntFycKc,Christopher Columbus part 1,27558,15
Khan Academy,jaizoayO9yU,Peopling the Americas,34664,23
Khan Academy,T8U7hCmUdpo,Common denominators: 1/4 and 5/6  | Math | 4th grade | Khan Academy,230423,19
Khan Academy,1tSrRYU6LKM,Eulers sine wave,26778,10
Khan Academy,I21hginkKk0,Impedance vs frequency,54419,6
Khan Academy,zGTzWgSDFR0,Euler's cosine wave,18623,11
Khan Academy,a_zReGTxdlQ,Sine and cosine from rotating vector,76262,37
Khan Academy,R3en76G8_W0,Sine of time,32666,14
Khan Academy,q2zdiLn3gSE,Interactions between populations  | Ecology | Khan Academy,148393,69
Khan Academy,waWYIKAfkWw,Limits at infinity of quotients with trig (limit undefined) | AP Calculus AB | Khan Academy,56076,10
Khan Academy,oAQnDsmu41E,Limits at infinity of quotients with trig | Limits and continuity | AP Calculus AB | Khan Academy,94393,17
